Course_Name,Related_Dept,Actual_Dept,A_and_I,Arts_Practice,Statistical_Reasoning,Lab,Literary_Analysis,Humanistic_Inquiry,Social_Inquiry,Writing_Rich_1,Writing_Rich_2,Quantitative_Reasoning,Intercultural_Domestic_Studies,International_Studies
MATH215,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH232,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH232,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH236,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH241,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH245,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
ATH265,MATH,ATH,0,0,1,0,0,0,0,0,0,0,0,0
ATH275,MATH,ATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH280,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH312,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH321,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH321,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH352,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH121,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH211,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH211,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH215,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH215,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH232,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH232,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH236,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH236,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH241,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH245,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH261,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
ATH275,MATH,ATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH280,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH295,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH331,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH333,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH341,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH349,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH365,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH395,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
ARTH100,MARS,ARTH,1,0,0,0,0,0,0,1,0,0,0,1
ARTH101,MARS,ARTH,0,0,0,0,1,0,0,0,1,0,0,1
CLAS124,MARS,CLAS,0,0,0,0,0,1,0,0,0,0,0,1
CLAS131,MARS,CLAS,0,0,0,0,0,1,0,0,0,1,0,0
ENGL125,MARS,ENGL,0,0,0,0,1,0,0,0,1,0,0,1
ENGL144,MARS,ENGL,0,0,0,0,1,0,0,0,0,0,0,0
ENGL244,MARS,ENGL,0,0,0,0,1,0,0,0,0,0,0,0
HIST100,MARS,HIST,1,0,0,0,0,0,0,1,0,0,0,1
HIST100,MARS,HIST,1,0,0,0,0,0,0,1,0,1,0,1
HIST395,MARS,HIST,0,0,0,0,0,1,0,0,1,0,0,0
PHIL270,MARS,PHIL,0,0,0,0,0,1,0,0,1,0,0,1
POSC250,MARS,POSC,0,0,0,0,0,1,0,0,0,0,0,0
RELG100,MARS,RELG,1,0,0,0,0,0,0,1,0,0,0,1
RELG162,MARS,RELG,0,0,0,0,0,1,0,0,0,0,0,0
RELG228,MARS,RELG,0,0,0,0,0,1,0,0,1,0,0,0
ARTH102,MARS,ARTH,0,0,0,0,1,0,0,0,1,0,0,1
ARTH102,MARS,ARTH,0,0,0,0,1,0,0,0,1,0,0,1
ENGL209,MARS,ENGL,0,0,0,0,1,0,0,0,0,0,0,1
ENGL210,MARS,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL228,MARS,ENGL,0,0,0,0,1,0,0,0,1,0,1,0
FREN351,MARS,FREN,0,0,0,0,1,0,0,0,0,0,0,1
HIST131,MARS,HIST,0,0,0,0,0,1,0,0,1,0,0,1
IST236,MARS,IST,0,0,0,0,0,1,0,0,1,1,0,1
LATN257,MARS,LATN,0,0,0,0,0,1,0,0,0,0,0,1
POSC254,MARS,POSC,0,0,0,0,0,1,0,0,0,0,0,0
POSC354,MARS,POSC,0,0,0,0,0,1,0,0,0,0,0,0
RELG122,MARS,RELG,0,0,0,0,0,1,0,0,1,0,0,1
RELG233,MARS,RELG,0,0,0,0,0,1,0,0,1,0,1,0
ARCN246,MARS,ARCN,0,0,0,1,0,0,0,0,0,0,0,0
ARTH236,MARS,ARTH,0,0,0,0,1,0,0,0,0,0,0,1
ENGL302,MARS,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
HIST201,MARS,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST206,MARS,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST238,MARS,HIST,0,0,0,0,0,1,0,0,0,0,0,1
CCST100,MELA,CCST,1,0,0,0,0,0,0,1,0,0,0,1
MUSC172,MELA,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC172,MELA,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC172,MELA,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC100,MUSC,MUSC,1,0,0,0,0,0,0,1,0,0,0,0
MUSC103,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
USC108,MUSC,USC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC110,MUSC,MUSC,0,0,0,0,1,0,0,0,0,0,0,0
MUSC111,MUSC,MUSC,0,0,0,0,1,0,0,0,0,0,0,1
MUSC136,MUSC,MUSC,0,0,0,0,1,0,0,0,1,0,1,0
MUSC196,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC215,MUSC,MUSC,0,0,0,0,1,0,0,0,1,0,1,0
MUSC400,MUSC,MUSC,0,0,0,0,0,0,0,0,0,0,0,0
MUSC150,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC152,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC152J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC155,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC155,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC155,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC155,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC155,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC155J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC155J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC155J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC155J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC155J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC156,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC156,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC156,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC156,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC156J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC156J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC156J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC156J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC157,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC157,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC157J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC157J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC158,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC158J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC159,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC159J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC160,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC160,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC160J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC160J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC161,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC161J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC162,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC162J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC163,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC163J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC164,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC164J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC165,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC165J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC166,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC166,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC166J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC166J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC167,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC167J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC168,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC168J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC169,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC169J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC170,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC170J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC171,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC171J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC172,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC172J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC174,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC174J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC175,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC175J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC176,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC176J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC177,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC177J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC178,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC178J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC179,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC179J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC180,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC180J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC181,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC181J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC182,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC182J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC183,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC183J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC184,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC184J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC197,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC199,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC250,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC250,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC250,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC250,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC250,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC250J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC250J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC250J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC250J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC250J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC251,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC251,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC251,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC251,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC251,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC251J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC251J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC251J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC251J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC251J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC252,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC252J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC255,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC255,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC255,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC255,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC255J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC255J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC255J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC255J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC256,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC256,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC256,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC256,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC256J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC256J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC256J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC256J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC257,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC257,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC257J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC257J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC258,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC258J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC259,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC259J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC260,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC260,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC260J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC260J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC261,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC261J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC262,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC262J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC263,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC263J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC264,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC264J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC265,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC265J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC266,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC266,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC266J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC266J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC267,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC267J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC268,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC268J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC269,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC269J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC270,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC270J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC271,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC271J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC272,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC272J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC274,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC274J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC275,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC275J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC276,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC276J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC277,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC277J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC278,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC278J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC279,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC279J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC280,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC280J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC281,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC281J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC282,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC282J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC283,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC283J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC284,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC284J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC285J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC286J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC299,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC185,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC185,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC187,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC188,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,1
MUSC189,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC190,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC192,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,1
MUSC194,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC194,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC194,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC194,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC194,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC194,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC194,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC195,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC104,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
USC108,MUSC,USC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC115,MUSC,MUSC,0,0,0,0,1,0,0,0,1,0,0,0
MUSC126,MUSC,MUSC,0,0,0,0,1,0,0,0,1,0,1,0
MUSC196,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC204,MUSC,MUSC,0,0,0,0,1,0,0,0,1,0,0,0
MUSC211,MUSC,MUSC,0,0,0,0,1,0,0,0,1,0,0,0
MUSC220,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
USC245,MUSC,USC,0,1,0,0,0,0,0,0,0,0,0,1
MUSC247,MUSC,MUSC,0,1,0,0,0,0,0,0,1,0,1,0
MUSC247,MUSC,MUSC,0,1,0,0,0,0,0,0,1,0,1,0
MUSC306,MUSC,MUSC,0,0,0,0,0,1,0,0,1,0,0,0
MUSC400,MUSC,MUSC,0,0,0,0,0,0,0,0,0,0,0,0
MUSC150,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC150J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
MUSC151J,MUSC,MUSC,0,1,0,0,0,0,0,0,0,0,0,0
